instance,strategy,result,time
Ira13n,om,805,40010
Libia14n,om,511,40867
Mali11n,om,501,39374
Mauritania10n,om,307,38942
Mexico14n,om,768,41075
Mongolia13n,om,582,40259
Niger12n,om,618,40281
Peru13n,om,556,40940
Russia17n,om,890,41867
Sudao15n,om,850,41060
AfricaSul11n,om,557,39767
Angola12n,om,450,39906
Arabia14n,om,844,40182
Argelia15n,om,725,41017
Argentina16n,om,771,41531
Australia16n,om,580,41525
Bolivia10n,om,507,40044
Brasil16n,om,936,41664
BrasilAM26n,om,156,45103
BrasilMG30n,om,245,46955
BrasilRJ14n,om,107,41188
Canada17n,om,992,41546
Cazaquistao15n,om,1088,41098
Chade12n,om,724,40489
China17n,om,811,42580
Colombia11n,om,488,40632
Congo15n,om,666,43111
EUA17n,om,687,41769
Egito9n,om,594,40352
Etiopia10n,om,414,39098
India16n,om,970,40924
Indonesia14n,om,573,40569
Ira13n,om,773,39974
Libia14n,om,561,40135
Mali11n,om,501,39311
Mauritania10n,om,307,38890
Mexico14n,om,796,39889
Mongolia13n,om,641,39557
Niger12n,om,629,39400
Peru13n,om,531,39415
Russia17n,om,866,40863
Sudao15n,om,884,40031
AfricaSul11n,om,585,39131
Angola12n,om,451,39650
Arabia14n,om,1024,40077
Argelia15n,om,725,39904
Argentina16n,om,756,42037
Australia16n,om,597,41092
Brasil16n,om,871,40377
BrasilAM26n,om,141,43602
BrasilMG30n,om,247,45703
BrasilRJ14n,om,106,39789
Canada17n,om,1278,40083
Cazaquistao15n,om,1021,39696
Chade12n,om,735,39008
China17n,om,826,40864
Colombia11n,om,488,39527
Congo15n,om,669,40021
EUA17n,om,686,40947
Egito9n,om,584,38696
Etiopia10n,om,482,38635
India16n,om,899,40376
Indonesia14n,om,664,39893
Ira13n,om,755,39968
Libia14n,om,561,39828
Mali11n,om,558,39050
Mauritania10n,om,307,38831
Mexico14n,om,777,40407
Mongolia13n,om,559,39980
Niger12n,om,629,39617
Peru13n,om,556,40436
Russia17n,om,890,41456
Sudao15n,om,853,40635
AfricaSul11n,om,601,40142
Angola12n,om,449,39739
Arabia14n,om,860,39665
Argelia15n,om,695,40166
Argentina16n,om,763,40072
Australia16n,om,630,41080
Brasil16n,om,931,41222
BrasilAM26n,om,156,45298
BrasilMG30n,om,219,46689
BrasilRJ14n,om,111,40846
Canada17n,om,1029,41196
Cazaquistao15n,om,953,41223
Chade12n,om,735,40059
China17n,om,751,41565
Colombia11n,om,527,40139
Congo15n,om,669,40948
EUA17n,om,687,40789
Egito9n,om,594,38818
Etiopia10n,om,414,39437
India16n,om,895,41423
Indonesia14n,om,618,40913
Ira13n,om,723,40786
Libia14n,om,560,41077
Mali11n,om,503,39724
Mauritania10n,om,307,38843
Mexico14n,om,749,39735
Mongolia13n,om,621,40070
Niger12n,om,629,39867
Peru13n,om,543,40442
Russia17n,om,874,41352
Sudao15n,om,852,40960
AfricaSul11n,om,604,39427
Angola12n,om,451,39859
Arabia14n,om,816,40343
Argelia15n,om,702,40276
Argentina16n,om,806,40624
Australia16n,om,661,40798
Bolivia10n,om,489,39417
Brasil16n,om,1084,40453
BrasilAM26n,om,151,44139
BrasilMG30n,om,216,45423
BrasilRJ14n,om,109,39939
Canada17n,om,1205,41311
Cazaquistao15n,om,958,41779
Chade12n,om,760,40803
China17n,om,786,42590
Colombia11n,om,527,40116
Congo15n,om,669,40827
EUA17n,om,689,40935
Egito9n,om,594,39042
Etiopia10n,om,414,40073
India16n,om,929,40559
Indonesia14n,om,607,40508
Ira13n,om,778,39913
Libia14n,om,511,40537
Mali11n,om,499,40096
Mauritania10n,om,306,40533
Mexico14n,om,749,40250
Mongolia13n,om,559,40798
Niger12n,om,629,40149
Peru13n,om,557,40470
Russia17n,om,896,41496
Sudao15n,om,876,40922
AfricaSul11n,om,584,40040
Angola12n,om,451,39898
Arabia14n,om,826,40489
Argelia15n,om,717,40159
Argentina16n,om,833,40412
Australia16n,om,628,42613
Brasil16n,om,865,41707
BrasilAM26n,om,161,44666
BrasilMG30n,om,203,47251
BrasilRJ14n,om,105,41085
Canada17n,om,1028,41846
Cazaquistao15n,om,1103,40255
Chade12n,om,724,39484
China17n,om,838,40713
Colombia11n,om,532,39723
Congo15n,om,669,41025
EUA17n,om,687,40442
Egito9n,om,609,38695
Etiopia10n,om,414,39191
India16n,om,905,41314
Indonesia14n,om,650,39928
Ira13n,om,771,40518
Libia14n,om,511,40668
Mali11n,om,509,40001
Mauritania10n,om,307,39358
Mexico14n,om,722,40809
Mongolia13n,om,563,40548
Niger12n,om,648,40415
Peru13n,om,530,40233
Russia17n,om,890,41502
Sudao15n,om,834,40461
AfricaSul11n,om,585,40703
Angola12n,om,448,41024
Arabia14n,om,934,41189
Argelia15n,om,723,41603
Argentina16n,om,763,41289
Australia16n,om,634,42204
Bolivia10n,om,489,39437
Brasil16n,om,942,40783
BrasilAM26n,om,136,44442
BrasilMG30n,om,224,46335
BrasilRJ14n,om,105,41260
Canada17n,om,1033,40796
Cazaquistao15n,om,1022,41359
Chade12n,om,719,40515
China17n,om,790,41486
Colombia11n,om,524,40077
Congo15n,om,669,41289
EUA17n,om,684,41900
Egito9n,om,650,39425
Etiopia10n,om,480,39476
India16n,om,968,41789
Indonesia14n,om,580,41070
Ira13n,om,773,40992
Libia14n,om,561,40889
Mali11n,om,501,40229
Mauritania10n,om,307,39902
Mexico14n,om,807,41460
Mongolia13n,om,561,40842
Niger12n,om,629,40310
Peru13n,om,557,40809
Russia17n,om,940,41530
Sudao15n,om,911,40942
AfricaSul11n,om,587,40623
Angola12n,om,449,40772
Arabia14n,om,815,41167
Argelia15n,om,699,40615
Argentina16n,om,797,40439
Australia16n,om,632,41271
Brasil16n,om,951,40734
BrasilAM26n,om,149,43981
BrasilMG30n,om,243,45888
BrasilRJ14n,om,105,40133
Canada17n,om,924,41865
Cazaquistao15n,om,1009,40107
Chade12n,om,724,39329
China17n,om,789,40546
Colombia11n,om,483,39488
Congo15n,om,666,40275
EUA17n,om,693,40348
Egito9n,om,588,38783
Etiopia10n,om,414,39838
India16n,om,826,41919
Indonesia14n,om,622,40863
Ira13n,om,773,40385
Libia14n,om,510,40972
Mali11n,om,501,39578
Mauritania10n,om,307,39292
Mexico14n,om,707,44862
Mongolia13n,om,642,39930
Niger12n,om,629,39420
Peru13n,om,523,39759
Russia17n,om,979,42071
Sudao15n,om,834,40931
AfricaSul11n,om,619,39659
Angola12n,om,443,40791
Arabia14n,om,770,40185
Argelia15n,om,692,40195
Argentina16n,om,777,40229
Australia16n,om,678,41462
Brasil16n,om,1016,41334
BrasilAM26n,om,159,44728
BrasilMG30n,om,209,46227
BrasilRJ14n,om,107,40147
Canada17n,om,1030,40431
Cazaquistao15n,om,988,41244
Chade12n,om,753,40245
China17n,om,787,43424
Colombia11n,om,483,40756
Congo15n,om,669,40757
EUA17n,om,697,40308
Egito9n,om,594,38441
Etiopia10n,om,414,39581
India16n,om,987,41010
