instance,strategy,result,time
Mauritania10n,pr,1469,63211
Mexico14e,pr,1297,64411
Mexico14n,pr,2037,65514
Mongolia13e,pr,1326,64613
Mongolia13n,pr,1811,64580
Niger12e,pr,1444,65072
Niger12n,pr,2129,64649
Peru13e,pr,1308,62881
Peru13n,pr,1907,64376
Russia17e,pr,1894,64904
Russia17n,pr,3075,65658
Sudao15e,pr,1355,64781
Sudao15n,pr,2335,64952
att48Ae,pr,32998,66629
att48An,pr,1558,67850
AfricaSul11e,pr,1313,63098
AfricaSul11n,pr,2182,64451
Angola12e,pr,981,61199
Angola12n,pr,1701,62294
Arabia14e,pr,1616,63268
Arabia14n,pr,2671,63837
Argelia15e,pr,1411,63572
Argelia15n,pr,2016,64449
Argentina16e,pr,1383,62873
Argentina16n,pr,2639,63125
Australia16e,pr,1711,64817
Australia16n,pr,2169,64658
Bolivia10e,pr,1348,62694
Bolivia10n,pr,1247,62924
Brasil16e,pr,2028,64028
Brasil16n,pr,2597,64323
BrasilAM26e,pr,663,64515
BrasilAM26n,pr,759,64780
BrasilMG30e,pr,713,65262
BrasilMG30n,pr,602,65505
BrasilPR25e,pr,671,65739
BrasilRJ14e,pr,337,62500
BrasilRJ14n,pr,514,62825
BrasilRN16e,pr,494,62620
Canada17e,pr,1954,65250
Canada17n,pr,3212,65619
Cazaquistao15e,pr,1487,64185
Cazaquistao15n,pr,2567,64268
Chade12e,pr,1448,64198
Chade12n,pr,2313,64198
China17e,pr,1396,63871
China17n,pr,1731,64820
Colombia11e,pr,963,61637
Colombia11n,pr,1094,62188
Congo15e,pr,1299,62951
Congo15n,pr,1822,62483
EUA17e,pr,1178,62946
EUA17n,pr,1711,63992
Egito9n,pr,2308,63561
Etiopia10e,pr,917,61917
Etiopia10n,pr,2064,63397
India16e,pr,1749,64545
India16n,pr,2509,63829
Indonesia14e,pr,1317,63995
Indonesia14n,pr,1543,63686
Ira13e,pr,1524,63598
Ira13n,pr,2051,64213
Libia14e,pr,799,61616
Libia14n,pr,1209,63191
Mali11e,pr,1375,63554
Mali11n,pr,2370,64512
Mauritania10e,pr,764,61897
Mauritania10n,pr,1469,62006
Mexico14e,pr,1297,63715
Mexico14n,pr,2021,64443
Mongolia13e,pr,1527,63831
Mongolia13n,pr,1927,63952
Niger12e,pr,1395,63797
Niger12n,pr,2602,64430
Peru13e,pr,1308,62769
Peru13n,pr,1907,62621
Russia17e,pr,1894,64627
Russia17n,pr,3093,64753
Sudao15e,pr,1355,64049
Sudao15n,pr,2865,63854
att48Ae,pr,33078,66094
att48An,pr,1571,65652
